,delta_active,delta_passive,theta_active,theta_passive,alpha_active,alpha_passive,beta_active,beta_passive,25_active,25_passive,gamma_active,gamma_passive
320,0.08101834125784349,0.1563330897503807,0.10865379749072979,0.14584656428977932,0.12022619018834199,0.12384735685968158,0.10909622386014572,0.10419801201505323,0.07176439134092705,0.06831696455257134,0.0630840221580285,0.06064350046637823
321,0.05486666350354411,0.10943896262706955,0.07462266111374954,0.10097642762413041,0.08212950750905466,0.0840420728934261,0.07334787379698086,0.06967684688066217,0.047067488356982594,0.04475952391829486,0.04120445664341698,0.039584536789348965
322,0.028307060233665762,0.05868677590282433,0.03915151735994271,0.0534677180265285,0.04286018502247919,0.04355120563547245,0.03765196437240036,0.035577173182976166,0.023586937553836937,0.022408970409235295,0.02056644710830028,0.019746127358630242
323,0.016505913676878783,0.034960103529619355,0.023053627350101222,0.031654843947370295,0.02519424322034445,0.025526347168999472,0.021971953480727415,0.020715958427843694,0.01362075707271131,0.01293567186918456,0.011854671513776666,0.011379098074287854
324,0.254580150481386,0.4087253639169561,0.3152060965161211,0.39982616598241694,0.35561534386719207,0.37626104456953174,0.3527668407095527,0.34774936045235577,0.28031042912167436,0.269296396113892,0.2556697081046255,0.2472415264441988
325,0.19490099092185934,0.33155858065050076,0.24758415920944357,0.3204008431138305,0.27830869767273747,0.29275815172344183,0.2687462583189065,0.26238735965916155,0.19930969271311344,0.1907931533283307,0.17910241429054563,0.17278511097231858
326,0.1416116274629881,0.25457042102498234,0.18422774005068715,0.24251438953599525,0.2058122537505963,0.21469330051737032,0.1933085373722207,0.18686262890941657,0.1352140753262222,0.1290746008871692,0.12016313645806585,0.11571790433493181
327,0.10840882593842664,0.20215710141667395,0.14324765356632937,0.19050940889132326,0.15919104591882183,0.16495516978905178,0.1467508613443136,0.1409234020066455,0.09920006920367934,0.09455104265114475,0.08763584800390899,0.08431372935552804
328,0.08511938864925025,0.16315471180497787,0.11379781700180304,0.15243987878994594,0.1259385820968256,0.12981850112103552,0.11453237858061933,0.10947074379769255,0.07568262368626441,0.07206596052974398,0.06660831466343817,0.06404532738258903
329,0.059948284235168174,0.11866021126640676,0.08125676005497995,0.1097276454164513,0.08949373463785355,0.0916907749927966,0.08017365763185569,0.07624454868471604,0.0517486045180112,0.049228506691686595,0.045370941791226756,0.0435996954564918
330,0.03393147809836091,0.06972033830657606,0.04674710806310107,0.06370057699063914,0.05122613088684898,0.05213536480003492,0.045166800425062825,0.04273290184946624,0.028479836177316517,0.027068351455677975,0.024875346726691134,0.023890945765045864
331,0.019800182329064497,0.04166244139273157,0.027571259536701847,0.03779110679607289,0.030140390839603248,0.03056505615731576,0.02634370591529629,0.024857252316070368,0.01640539890633764,0.015585237338343808,0.01429904621965884,0.013729257485329643
332,0.013876859354387913,0.029606710220703804,0.019453604528436717,0.026770593882422655,0.021265128952744093,0.021542105082624278,0.018522539143003076,0.017461805547157625,0.011475970821002827,0.01090064254165375,0.009993046009648256,0.009593910180810072
333,0.3983608550035609,0.5647810125841326,0.46589032911771905,0.5622380223234209,0.523748728798709,0.5544453608243697,0.5426982876552613,0.5425045436017156,0.5045354748375795,0.48938054806920855,0.48047224028796454,0.46791284460122956
334,0.4144473457465988,0.5796454465827436,0.4815966808047822,0.5771994653008093,0.5390498062366003,0.5696961176441244,0.558091810311893,0.5581760092041941,0.521688494769982,0.5066267364879082,0.49823599858577045,0.48567836449310586
335,0.43375389189964,0.5970141896370185,0.5002188413109236,0.594675135844818,0.5570276230375342,0.5874917378297287,0.5760849371746577,0.5764398840301672,0.5416067884937669,0.5266825185540751,0.518868107818106,0.5063436031468789
336,0.2788069942750916,0.43259632755620275,0.3395063375514493,0.42297450336603304,0.3787499013518506,0.3986232891425855,0.37581000737502895,0.3708491324940551,0.3096084308246585,0.2983829168179309,0.286574490945132,0.2778177023755666
337,0.15093615034638852,0.26240011802408575,0.19306484274960256,0.24995245386268958,0.21416486386842612,0.22241302449622927,0.20263557927506243,0.1961818920443506,0.1496620897922148,0.1432636153959627,0.1354035503363727,0.13067926001041782
338,0.10324191624328463,0.18870241794300638,0.1349534908793736,0.17738133447323168,0.14920787276205216,0.1538002636478425,0.13835305709374274,0.1328823660864924,0.09839385729022382,0.09399174951964835,0.08839998195021077,0.0852038666629486
339,0.10316631772224454,0.18857902683591823,0.13485911355571195,0.17726119405984544,0.1491023709372968,0.1536893292263674,0.1382504997030115,0.13278205426248602,0.09831501919534955,0.0939161311965218,0.08832820348492477,0.08513450920227889
340,0.1454293135988648,0.2546822794593292,0.18668165745683013,0.24229859471468845,0.20716231604941213,0.21505609964175956,0.19564588173859154,0.18928545520412976,0.14389101469191184,0.13770721566327043,0.13005554487484572,0.1254973491439263
341,0.4471633494247713,0.6088708309826524,0.5130680497274019,0.6066017991789694,0.5693503581172141,0.5996283153839415,0.5883634023179609,0.5888847435177373,0.5551239030572317,0.5403184814770515,0.5328665697087281,0.5203883515454055
342,0.4117441237654912,0.574822417102587,0.47792859182275754,0.5707099071508901,0.5305733544442593,0.5590577348650699,0.5438113770668831,0.543169090795544,0.4990912382171711,0.48490815872967186,0.47549798956720896,0.4637231724044617
343,0.21231379603679465,0.3473127954217468,0.2644730208467785,0.3352924420998804,0.29386350961890645,0.3071901628842847,0.2848116241077583,0.27844108582755783,0.22300542903960782,0.21424206567466503,0.20438839801894465,0.19773690459513601
344,0.10250270721799389,0.18620414357800802,0.13354369926209508,0.1749911455179277,0.14748765824603877,0.15187551743179023,0.13699186680430595,0.13159591853678823,0.0984249454630511,0.09406036665804741,0.08868544168070232,0.08550536055233096
345,0.06330831205828331,0.12029590148649681,0.08410510771951801,0.11164995038192883,0.09265395514828542,0.09474704442090244,0.08463029192468927,0.08075193136743852,0.05903711714594334,0.0563252584182113,0.052895266618947195,0.05094360094266785
346,0.0454809199536141,0.08854768477819329,0.06108586879874663,0.08166725127710955,0.06725571918612357,0.06855848059341557,0.06095830780245387,0.057992386976083936,0.04196677659944741,0.04001125437716602,0.03750442071638104,0.03610433485596116
347,0.10424897239098035,0.18889295019361618,0.13565265930972029,0.17760199782698127,0.1497968975967319,0.1542797148093332,0.1392252309243414,0.13377438435158756,0.10017696052683943,0.09574401621787722,0.09030077388200505,0.08706947126618936
348,0.065378627091938,0.12374934588044069,0.08668971158249031,0.11493072294938346,0.09547024693730903,0.09764623878720426,0.08727209103451056,0.08329811902953584,0.06100057458489122,0.05820647944329655,0.054688491607212036,0.05267674402604326
349,0.04732429549413776,0.09173337129269256,0.06341995055217285,0.08465864126359623,0.06978887568958075,0.07114834728573109,0.06329851732203641,0.060234176227528524,0.04366399736537697,0.04163519829509014,0.039048140547965335,0.03759509859070736
350,0.03915603996671677,0.07697014143094727,0.0528250419210533,0.07082385309596372,0.05815710995958664,0.059225814122932,0.052573018340000104,0.04996988551131253,0.03605533669447665,0.03437090805372795,0.03220625104218861,0.031002430624133187
351,0.03998158810061607,0.07848409542320024,0.05390350483373016,0.07223914338412174,0.05934253461604936,0.06044040172378817,0.05366332056833678,0.0510125406503358,0.03682537791982004,0.03510599581680117,0.03289817384918294,0.031669102437057395
352,0.21649849467205992,0.3532677052365071,0.26946968680639033,0.341367811668995,0.29961759375489205,0.31340179649427086,0.2908939535885754,0.28458928714133386,0.22850061361583962,0.21956394458258813,0.20950875717604497,0.20271215392519218
353,0.11662964731074048,0.20844017179436364,0.15085365810405044,0.19666232385975693,0.16668270386501677,0.1719513192347461,0.1556585148815434,0.14983106045145111,0.11292048622605505,0.1079699152909401,0.10192108602501274,0.09829931541443054
354,0.07958346301626675,0.14760034217802934,0.10453165168186414,0.1376972480417483,0.11509290180653613,0.11791657790968367,0.10578227014138931,0.10115880792774994,0.07464017663627762,0.07125464221368534,0.06703552197234125,0.06458920256161504
355,0.060199272794476476,0.11406390917405258,0.07978924889471556,0.10572192168505938,0.08769564284334135,0.08950823515969113,0.07991997831137428,0.07616823847505072,0.05560975355825839,0.0530471585177978,0.04982222108721744,0.047981581288957756
